1570498547001,20191008,93547001,68500,7000,4794,0,0
1570498548001,20191008,93548001,68500,0,0,0,0
1570498550001,20191008,93550001,68500,1000,685,0,0
1570498553001,20191008,93553001,68550,1000,686,0,0
1570498555001,20191008,93555001,68550,0,0,0,0
1570498558001,20191008,93558001,68550,0,0,0,0
1570498563001,20191008,93603001,68550,3000,2054,0,0
1570498566001,20191008,93606001,68550,0,0,0,0
1570498569001,20191008,93609001,68550,0,0,0,0
1570498576001,20191008,93616001,68550,0,0,0,0
1570498577001,20191008,93617001,68550,3500,2398,0,0
1570498578001,20191008,93618001,68550,0,0,0,0
1570498580001,20191008,93620001,68550,0,0,0,0
1570498584001,20191008,93624001,68550,1500,1028,0,0
1570498585001,20191008,93625001,68550,0,0,0,0
1570498586001,20191008,93626001,68550,0,0,0,0
1570498593001,20191008,93633001,68550,0,0,0,0
1570498594001,20191008,93634001,68550,0,0,0,0
1570498595001,20191008,93635001,68550,0,0,0,0
1570498599001,20191008,93639001,68550,0,0,0,0
1570498605001,20191008,93645001,68500,500,343,0,0
1570498606001,20191008,93646001,68500,0,0,0,0
1570498607001,20191008,93647001,68500,0,0,0,0
1570498609001,20191008,93649001,68500,7500,5138,0,0
1570498611001,20191008,93651001,68500,2000,1370,0,0
1570498612001,20191008,93652001,68500,0,0,0,0
1570498615001,20191008,93655001,68500,0,0,0,0
1570498616001,20191008,93656001,68500,0,0,0,0
1570498617001,20191008,93657001,68500,0,0,0,0
1570498618001,20191008,93658001,68500,0,0,0,0
1570498621001,20191008,93701001,68500,500,342,0,0
1570498621002,20191008,93701002,68500,0,0,0,0
1570498630001,20191008,93710001,68500,0,0,0,0
1570498633001,20191008,93713001,68500,0,0,0,0
1570498637001,20191008,93717001,68600,15500,10626,0,0
1570498639001,20191008,93719001,68600,0,0,0,0
1570498640001,20191008,93720001,68600,0,0,0,0
1570498642001,20191008,93722001,68600,0,0,0,0
1570498644001,20191008,93724001,68600,0,0,0,0
1570498644002,20191008,93724002,68600,340,232,0,0
1570498646001,20191008,93726001,68600,0,0,0,0
1570498647001,20191008,93727001,68600,0,0,0,0
1570498648001,20191008,93728001,68600,0,0,0,0
1570498650001,20191008,93730001,68600,0,0,0,0
1570498652001,20191008,93732001,68600,0,0,0,0
1570498652002,20191008,93732002,68600,0,0,0,0
1570498654001,20191008,93734001,68600,0,0,0,0
1570498657001,20191008,93737001,68600,0,0,0,0
1570498658001,20191008,93738001,68600,0,0,0,0
1570498660001,20191008,93740001,68600,0,0,0,0
1570498662001,20191008,93742001,68600,0,0,0,0
1570498667001,20191008,93747001,68600,0,0,0,0
1570498667002,20191008,93747002,68600,0,0,0,0
1570498670001,20191008,93750001,68600,0,0,0,0
1570498675001,20191008,93755001,68600,0,0,0,0
1570498675002,20191008,93755002,68600,0,0,0,0
1570498680001,20191008,93800001,68600,0,0,0,0
1570498682001,20191008,93802001,68550,1500,1028,0,0
1570498684001,20191008,93804001,68550,500,343,0,0
1570498688001,20191008,93808001,68600,500,343,0,0
1570498689001,20191008,93809001,68600,0,0,0,0
1570498691001,20191008,93811001,68600,0,0,0,0
1570498692001,20191008,93812001,68600,0,0,0,0
1570498694001,20191008,93814001,68600,0,0,0,0
1570498698001,20191008,93818001,68550,2000,1371,0,0
1570498705001,20191008,93825001,68550,12500,8568,0,0
1570498705002,20191008,93825002,68550,0,0,0,0
1570498707001,20191008,93827001,68550,0,0,0,0
1570498712001,20191008,93832001,68550,0,0,0,0
1570498713001,20191008,93833001,68550,0,0,0,0
1570498717001,20191008,93837001,68550,0,0,0,0
1570498718001,20191008,93838001,68550,0,0,0,0
1570498721001,20191008,93841001,68550,0,0,0,0
1570498724001,20191008,93844001,68550,0,0,0,0
1570498725001,20191008,93845001,68550,1000,686,0,0
1570498727001,20191008,93847001,68550,0,0,0,0
1570498730001,20191008,93850001,68550,0,0,0,0
1570498731001,20191008,93851001,68550,0,0,0,0
1570498735001,20191008,93855001,68550,0,0,0,0
1570498740001,20191008,93900001,68550,0,0,0,0
1570498746001,20191008,93906001,68550,0,0,0,0
1570498746002,20191008,93906002,68550,0,0,0,0
1570498746003,20191008,93906003,68550,0,0,0,0
1570498747001,20191008,93907001,68550,0,0,0,0
1570498749001,20191008,93909001,68550,0,0,0,0
1570498750001,20191008,93910001,68500,500,342,0,0
1570498750002,20191008,93910002,68500,1000,685,0,0
1570498753001,20191008,93913001,68500,0,0,0,0
1570498754001,20191008,93914001,68500,0,0,0,0
1570498757001,20191008,93917001,68500,0,0,0,0
1570498758001,20191008,93918001,68500,0,0,0,0
1570498760001,20191008,93920001,68500,0,0,0,0
1570498763001,20191008,93923001,68500,0,0,0,0
1570498763002,20191008,93923002,68500,500,343,0,0
1570498765001,20191008,93925001,68500,0,0,0,0
1570498767001,20191008,93927001,68500,0,0,0,0
1570498769001,20191008,93929001,68500,1500,1027,0,0
1570498773001,20191008,93933001,68500,0,0,0,0
1570498776001,20191008,93936001,68500,0,0,0,0
1570498781001,20191008,93941001,68500,0,0,0,0
1570498784001,20191008,93944001,68500,500,343,0,0
1570498786001,20191008,93946001,68500,0,0,0,0
1570498793001,20191008,93953001,68500,500,342,0,0
1570498794001,20191008,93954001,68500,0,0,0,0
1570498798001,20191008,93958001,68500,0,0,0,0
1570498801001,20191008,94001001,68500,0,0,0,0
1570498802001,20191008,94002001,68500,0,0,0,0
1570498803001,20191008,94003001,68500,0,0,0,0
1570498805001,20191008,94005001,68500,0,0,0,0
1570498806001,20191008,94006001,68550,500,343,0,0
1570498807001,20191008,94007001,68550,0,0,0,0
1570498811001,20191008,94011001,68550,0,0,0,0
1570498815001,20191008,94015001,68550,0,0,0,0
1570498818001,20191008,94018001,68550,0,0,0,0
1570498819001,20191008,94019001,68550,0,0,0,0
1570498820001,20191008,94020001,68550,0,0,0,0
1570498822001,20191008,94022001,68550,0,0,0,0
1570498825001,20191008,94025001,68550,0,0,0,0
1570498825002,20191008,94025002,68550,0,0,0,0
1570498828001,20191008,94028001,68550,0,0,0,0
1570498835001,20191008,94035001,68550,0,0,0,0
1570498836001,20191008,94036001,68550,0,0,0,0
1570498837001,20191008,94037001,68550,0,0,0,0
1570498839001,20191008,94039001,68550,0,0,0,0
1570498840001,20191008,94040001,68550,0,0,0,0
1570498842001,20191008,94042001,68550,0,0,0,0
1570498844001,20191008,94044001,68500,500,343,0,0
1570498849001,20191008,94049001,68500,0,0,0,0
1570498855001,20191008,94055001,68500,0,0,0,0
1570498857001,20191008,94057001,68500,0,0,0,0
1570498862001,20191008,94102001,68500,0,0,0,0
1570498863001,20191008,94103001,68500,0,0,0,0
1570498864001,20191008,94104001,68500,0,0,0,0
1570498867001,20191008,94107001,68500,0,0,0,0
1570498878001,20191008,94118001,68500,0,0,0,0
1570498879001,20191008,94119001,68500,0,0,0,0
1570498884001,20191008,94124001,68550,9500,6508,0,0
1570498886001,20191008,94126001,68550,0,0,0,0
1570498887001,20191008,94127001,68550,0,0,0,0
1570498891001,20191008,94131001,68550,0,0,0,0
1570498892001,20191008,94132001,68550,0,0,0,0
1570498894001,20191008,94134001,68550,0,0,0,0
1570498905001,20191008,94145001,68500,1000,685,0,0
1570498906001,20191008,94146001,68500,0,0,0,0
1570498909001,20191008,94149001,68500,0,0,0,0
1570498912001,20191008,94152001,68500,0,0,0,0
1570498913001,20191008,94153001,68500,500,343,0,0
1570498914001,20191008,94154001,68500,0,0,0,0
1570498915001,20191008,94155001,68550,500,342,0,0
1570498915002,20191008,94155002,68550,0,0,0,0
1570498918001,20191008,94158001,68550,0,0,0,0
1570498919001,20191008,94159001,68550,0,0,0,0
1570498919002,20191008,94159002,68550,224,154,0,0
1570498922001,20191008,94202001,68550,0,0,0,0
1570498923001,20191008,94203001,68550,0,0,0,0
1570498925001,20191008,94205001,68550,0,0,0,0
1570498928001,20191008,94208001,68600,60000,41144,0,0
1570498929001,20191008,94209001,68600,38500,26411,0,0
1570498931001,20191008,94211001,68600,9000,6172,0,0
1570498933001,20191008,94213001,68550,500,343,0,0
1570498934001,20191008,94214001,68550,0,0,0,0
1570498935001,20191008,94215001,68550,0,0,0,0
1570498937001,20191008,94217001,68550,1000,685,0,0
1570498937002,20191008,94217002,68550,0,0,0,0
1570498938001,20191008,94218001,68550,0,0,0,0
1570498940001,20191008,94220001,68550,0,0,0,0
1570498942001,20191008,94222001,68550,500,343,0,0
1570498943001,20191008,94223001,68550,0,0,0,0
1570498944001,20191008,94224001,68550,0,0,0,0
1570498945001,20191008,94225001,68550,0,0,0,0
1570498946001,20191008,94226001,68550,0,0,0,0
1570498950001,20191008,94230001,68550,0,0,0,0
1570498952001,20191008,94232001,68550,0,0,0,0
1570498953001,20191008,94233001,68550,500,343,0,0
1570498955001,20191008,94235001,68550,0,0,0,0
1570498957001,20191008,94237001,68550,0,0,0,0
1570498958001,20191008,94238001,68550,0,0,0,0
1570498960001,20191008,94240001,68550,0,0,0,0
1570498964001,20191008,94244001,68550,0,0,0,0
1570498967001,20191008,94247001,68550,1500,1028,0,0
1570498968001,20191008,94248001,68550,0,0,0,0
1570498969001,20191008,94249001,68550,0,0,0,0
1570498971001,20191008,94251001,68550,0,0,0,0
1570498974001,20191008,94254001,68550,0,0,0,0
1570498977001,20191008,94257001,68550,0,0,0,0
1570498979001,20191008,94259001,68550,0,0,0,0
1570498983001,20191008,94303001,68550,0,0,0,0
1570498985001,20191008,94305001,68550,0,0,0,0
1570498988001,20191008,94308001,68550,0,0,0,0
1570498990001,20191008,94310001,68550,0,0,0,0
1570498990002,20191008,94310002,68550,0,0,0,0
1570498991001,20191008,94311001,68550,0,0,0,0
1570498993001,20191008,94313001,68550,0,0,0,0
1570498995001,20191008,94315001,68550,0,0,0,0
1570498997001,20191008,94317001,68550,0,0,0,0
1570499001001,20191008,94321001,68550,0,0,0,0
1570499002001,20191008,94322001,68550,0,0,0,0
1570499003001,20191008,94323001,68550,0,0,0,0
1570499005001,20191008,94325001,68550,0,0,0,0
1570499006001,20191008,94326001,68550,0,0,0,0
1570499008001,20191008,94328001,68550,0,0,0,0
1570499010001,20191008,94330001,68550,0,0,0,0
1570499010002,20191008,94330002,68550,0,0,0,0
1570499013001,20191008,94333001,68550,0,0,0,0
1570499014001,20191008,94334001,68550,0,0,0,0
1570499015001,20191008,94335001,68550,0,0,0,0
1570499017001,20191008,94337001,68550,0,0,0,0
1570499018001,20191008,94338001,68550,0,0,0,0
1570499021001,20191008,94341001,68550,0,0,0,0
1570499021002,20191008,94341002,68550,0,0,0,0
1570499022001,20191008,94342001,68550,0,0,0,0
1570499025001,20191008,94345001,68550,0,0,0,0
1570499025002,20191008,94345002,68550,0,0,0,0
1570499028001,20191008,94348001,68550,0,0,0,0
1570499032001,20191008,94352001,68550,0,0,0,0
1570499033001,20191008,94353001,68550,0,0,0,0
1570499035001,20191008,94355001,68550,0,0,0,0
1570499037001,20191008,94357001,68550,0,0,0,0
1570499038001,20191008,94358001,68550,0,0,0,0
1570499039001,20191008,94359001,68550,0,0,0,0
1570499040001,20191008,94400001,68550,0,0,0,0
1570499048001,20191008,94408001,68550,0,0,0,0
1570499051001,20191008,94411001,68550,0,0,0,0
1570499052001,20191008,94412001,68550,0,0,0,0
1570499055001,20191008,94415001,68550,0,0,0,0
1570499056001,20191008,94416001,68550,0,0,0,0
1570499062001,20191008,94422001,68550,0,0,0,0
1570499064001,20191008,94424001,68550,0,0,0,0
1570499065001,20191008,94425001,68550,0,0,0,0
1570499066001,20191008,94426001,68550,0,0,0,0
1570499068001,20191008,94428001,68550,0,0,0,0
1570499070001,20191008,94430001,68550,0,0,0,0
1570499072001,20191008,94432001,68550,0,0,0,0
1570499073001,20191008,94433001,68550,0,0,0,0
1570499075001,20191008,94435001,68550,0,0,0,0
1570499078001,20191008,94438001,68550,0,0,0,0
1570499081001,20191008,94441001,68550,0,0,0,0
1570499082001,20191008,94442001,68500,29000,19865,0,0
1570499084001,20191008,94444001,68500,0,0,0,0
1570499085001,20191008,94445001,68500,0,0,0,0
1570499087001,20191008,94447001,68500,0,0,0,0
1570499087002,20191008,94447002,68500,0,0,0,0
1570499090001,20191008,94450001,68500,0,0,0,0
1570499091001,20191008,94451001,68500,0,0,0,0
1570499093001,20191008,94453001,68500,0,0,0,0
1570499095001,20191008,94455001,68500,0,0,0,0
1570499098001,20191008,94458001,68500,0,0,0,0
1570499099001,20191008,94459001,68500,0,0,0,0
1570499100001,20191008,94500001,68450,10500,7187,0,0
1570499100002,20191008,94500002,68450,0,0,0,0
1570499101001,20191008,94501001,68450,0,0,0,0
1570499102001,20191008,94502001,68450,500,343,0,0
1570499103001,20191008,94503001,68450,500,342,0,0
1570499108001,20191008,94508001,68450,0,0,0,0
1570499108002,20191008,94508002,68450,0,0,0,0
1570499109001,20191008,94509001,68450,0,0,0,0
1570499110001,20191008,94510001,68450,0,0,0,0
1570499110002,20191008,94510002,68450,0,0,0,0
1570499111001,20191008,94511001,68450,0,0,0,0
1570499113001,20191008,94513001,68450,8500,5818,0,0
1570499114001,20191008,94514001,68450,0,0,0,0
1570499117001,20191008,94517001,68450,0,0,0,0
1570499118001,20191008,94518001,68450,0,0,0,0
1570499120001,20191008,94520001,68450,0,0,0,0
1570499121001,20191008,94521001,68450,0,0,0,0
1570499123001,20191008,94523001,68450,0,0,0,0
1570499124001,20191008,94524001,68450,0,0,0,0
1570499125001,20191008,94525001,68450,0,0,0,0
1570499128001,20191008,94528001,68450,0,0,0,0
1570499131001,20191008,94531001,68450,0,0,0,0
1570499133001,20191008,94533001,68450,0,0,0,0
1570499133002,20191008,94533002,68450,0,0,0,0
1570499135001,20191008,94535001,68450,0,0,0,0
1570499136001,20191008,94536001,68450,0,0,0,0
1570499138001,20191008,94538001,68450,0,0,0,0
1570499140001,20191008,94540001,68450,0,0,0,0
1570499142001,20191008,94542001,68450,0,0,0,0
1570499143001,20191008,94543001,68450,0,0,0,0
1570499145001,20191008,94545001,68450,0,0,0,0
1570499146001,20191008,94546001,68450,0,0,0,0
1570499147001,20191008,94547001,68450,0,0,0,0
1570499150001,20191008,94550001,68450,0,0,0,0
1570499151001,20191008,94551001,68450,0,0,0,0
1570499151002,20191008,94551002,68450,0,0,0,0
1570499153001,20191008,94553001,68450,0,0,0,0
1570499155001,20191008,94555001,68450,0,0,0,0
1570499160001,20191008,94600001,68400,3500,2394,0,0
1570499160002,20191008,94600002,68400,0,0,0,0
1570499162001,20191008,94602001,68400,0,0,0,0
1570499163001,20191008,94603001,68400,0,0,0,0
1570499167001,20191008,94607001,68400,0,0,0,0
1570499168001,20191008,94608001,68400,0,0,0,0
1570499171001,20191008,94611001,68400,0,0,0,0
1570499173001,20191008,94613001,68400,10000,6840,0,0
1570499173002,20191008,94613002,68400,0,0,0,0
1570499174001,20191008,94614001,68400,0,0,0,0
1570499175001,20191008,94615001,68400,0,0,0,0
1570499177001,20191008,94617001,68400,0,0,0,0
1570499177002,20191008,94617002,68400,500,342,0,0
1570499179001,20191008,94619001,68400,0,0,0,0
1570499181001,20191008,94621001,68400,0,0,0,0
1570499183001,20191008,94623001,68400,0,0,0,0
1570499184001,20191008,94624001,68400,0,0,0,0
1570499186001,20191008,94626001,68400,1000,684,0,0
1570499187001,20191008,94627001,68400,0,0,0,0
1570499192001,20191008,94632001,68400,0,0,0,0
1570499193001,20191008,94633001,68400,0,0,0,0
1570499194001,20191008,94634001,68400,0,0,0,0
1570499195001,20191008,94635001,68400,500,342,0,0
1570499196001,20191008,94636001,68400,0,0,0,0
1570499199001,20191008,94639001,68400,0,0,0,0
1570499202001,20191008,94642001,68400,0,0,0,0
1570499205001,20191008,94645001,68400,0,0,0,0
1570499209001,20191008,94649001,68400,0,0,0,0
1570499210001,20191008,94650001,68400,0,0,0,0
1570499213001,20191008,94653001,68400,500,342,0,0
1570499216001,20191008,94656001,68400,0,0,0,0
1570499217001,20191008,94657001,68400,0,0,0,0
1570499218001,20191008,94658001,68400,0,0,0,0
1570499219001,20191008,94659001,68450,6000,4107,0,0
1570499220001,20191008,94700001,68450,0,0,0,0
1570499221001,20191008,94701001,68450,0,0,0,0
1570499222001,20191008,94702001,68450,0,0,0,0
1570499223001,20191008,94703001,68450,0,0,0,0
1570499227001,20191008,94707001,68450,500,342,0,0
1570499228001,20191008,94708001,68450,0,0,0,0
1570499233001,20191008,94713001,68450,0,0,0,0
1570499234001,20191008,94714001,68450,0,0,0,0
1570499237001,20191008,94717001,68450,0,0,0,0
1570499242001,20191008,94722001,68450,0,0,0,0
1570499243001,20191008,94723001,68450,0,0,0,0
1570499243002,20191008,94723002,68450,0,0,0,0
1570499250001,20191008,94730001,68450,0,0,0,0
1570499252001,20191008,94732001,68450,0,0,0,0
1570499252002,20191008,94732002,68450,0,0,0,0
1570499254001,20191008,94734001,68450,0,0,0,0
1570499255001,20191008,94735001,68450,0,0,0,0
1570499257001,20191008,94737001,68450,0,0,0,0
1570499265001,20191008,94745001,68450,368,251,0,0
1570499266001,20191008,94746001,68450,0,0,0,0
1570499267001,20191008,94747001,68450,0,0,0,0
1570499270001,20191008,94750001,68400,500,342,0,0
1570499270002,20191008,94750002,68400,0,0,0,0
1570499272001,20191008,94752001,68400,0,0,0,0
1570499272002,20191008,94752002,68400,0,0,0,0
1570499274001,20191008,94754001,68400,0,0,0,0
